title,year,number,director,location,field,boxoffice,info,poster,genre,events
"Jób lázadása",1983,-8.5,"Imre Gyöngyössy, Barna Kabay","헝가리","상업영화","자료없음",https://www.imdb.com/title/tt0085767,https://m.media-amazon.com/images/M/MV5BMTIxNDA0MzcxN15BMl5BanBnXkFtZTcwMzIyNTAyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama"
"One Day in Auschwitz",2015,-18.5,"Steve Purcell","미국","상업영화","자료없음",https://www.imdb.com/title/tt4390076,https://m.media-amazon.com/images/M/MV5BMGFjZDA3NzEtYjg5MC00MjMwLWJkODEtMjM0NDAxNzY5ZjhjXkEyXkFqcGdeQXVyNjc1OTM0MDc@._V1_UX182_CR00182268_AL_.jpg,"Documentary"
"Spielzeugland",2007,-9.5,"Jochen Alexander Freydank","독일","상업영화","자료없음",https://www.imdb.com/title/tt1280548,https://m.media-amazon.com/images/M/MV5BNWI2MjM1OTktZjIxZi00NmJkLTkxYTktZmRjYmI0NTg4ZjQ4XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR10182268_AL_.jpg,"Short, Drama, War"
"Death Mills",1945,-6.5,"Billy Wilder","미국","상업영화","자료없음",https://www.imdb.com/title/tt0259271,https://m.media-amazon.com/images/M/MV5BMWMxYjhlZTktYjNhZS00ZWQ4LWE2ZWEtNGJkOThmMTQ4NWQxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY268_CR90182268_AL_.jpg,"Documentary, Short"
"Der Anständige",2014,-11.5,"Vanessa Lapa","오스트리아, 이스라엘, 독일","상업영화","자료없음",https://www.imdb.com/title/tt3508830,https://m.media-amazon.com/images/M/MV5BZWFjODZlZmYtNWYwOC00M2RlLWJlMTctYjA1NzIwYTIxODI0XkEyXkFqcGdeQXVyNjc5NTc1MTg@._V1_UY268_CR90182268_AL_.jpg,"Documentary, Drama, History"
"Gebürtig",2002,-15.5,"Robert Schindel, Lukas Stepanik","오스트리아, 독일, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt0280699,https://m.media-amazon.com/images/M/MV5BMTgwNjEzMzMxNF5BMl5BanBnXkFtZTcwMDYxNDYyMQ@@._V1_UY268_CR30182268_AL_.jpg,"Drama, Music, Romance"
"The True Glory",1945,-7.5,"Garson Kanin, Carol Reed","영국, 미국","상업영화","자료없음",https://www.imdb.com/title/tt0038192,https://m.media-amazon.com/images/M/MV5BNDgzZTgwMDgtNzYzNy00MzczLWIyNTUtM2ZkN2Q1OTdhNzJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA5ODc1NDU@._V1_UX182_CR00182268_AL_.jpg,"Documentary, War"
"Nuremberg",1996,-11.5,"Stephen Trombley","영국","상업영화","자료없음",https://www.imdb.com/title/tt0117216,https://m.media-amazon.com/images/M/MV5BNmFhNTNkZjctODZmMi00NmU1LTlhYjMtZjk3NmFlODYwOWY2XkEyXkFqcGdeQXVyNDIyMjQzMQ@@._V1_UY268_CR120182268_AL_.jpg,"Documentary"
"Playoff",2011,-18.5,"Eran Riklis","독일, 프랑스, 이스라엘","상업영화","자료없음",https://www.imdb.com/title/tt1632722,https://m.media-amazon.com/images/M/MV5BZmU1Yzk1YzctMDdjZC00ZDE5LWI4YTUtNmM1MmM1NTMxMjc5XkEyXkFqcGdeQXVyMjA2MTA5NDU@._V1_UY268_CR80182268_AL_.jpg,"Drama, Sport"
"Sterne",1959,-4.5,"Konrad Wolf","동독, 불가리아","상업영화","자료없음",https://www.imdb.com/title/tt0053306,https://m.media-amazon.com/images/M/MV5BMjA5ODYyNDA1MF5BMl5BanBnXkFtZTcwODc3NTQ2NA@@._V1_UY268_CR30182268_AL_.jpg,"War, Drama"
"Anne Franks Diary",1999,-19.5,"Julian Y. Wolff","영국, 일본, 아일랜드, 프랑스, 네덜란드, 룩셈부르크","상업영화","자료없음",https://www.imdb.com/title/tt0222724,https://m.media-amazon.com/images/M/MV5BMTc1NzU5NDIyMF5BMl5BanBnXkFtZTgwMjU2MzY3MjE@._V1_UY268_CR200182268_AL_.jpg,"Animation, Biography, Drama"
"Nichts als die Wahrheit",1999,-20.5,"Roland Suso Richter","독일, 미국","상업영화","자료없음",https://www.imdb.com/title/tt0178223,https://m.media-amazon.com/images/M/MV5BMTYxODI4MDA1M15BMl5BanBnXkFtZTgwMTcyNTg4NzE@._V1_UY268_CR90182268_AL_.jpg,"Crime, Drama, Thriller"
"The Secret Glory",2001,-12.5,"Richard Stanley","영국","상업영화","자료없음",https://www.imdb.com/title/tt0307431,https://m.media-amazon.com/images/M/MV5BYzczM2QxZDItNGJmNS00YTJkLWIwZTktZTkzMTEwOTk2ZTE1XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UY268_CR100182268_AL_.jpg,"Documentary, Mystery, Drama"
"The Last Days of the Big Lie",2009,-12.5,"Eric Hunt","미국","독립영화","자료없음",https://www.imdb.com/title/tt3833612,https://m.media-amazon.com/images/M/MV5BYzJkOWMyOTUtOGEyZi00NzlhLTk3NDYtNGE2ZDdkYzA2Y2M4XkEyXkFqcGdeQXVyMjA3NDg2Mzg@._V1_UY268_CR1450182268_AL_.jpg,"Documentary, History"
"Jona che visse nella balena",1993,-8.5,"Roberto Faenza","이탈리아, 프랑스, 헝가리","상업영화","자료없음",https://www.imdb.com/title/tt0107276,https://m.media-amazon.com/images/M/MV5BMTY4ODczMjQwNF5BMl5BanBnXkFtZTcwMjU2NDc0MQ@@._V1_UY268_CR50182268_AL_.jpg,"Drama"
"Babij Jar",2003,-13.5,"Jeff Kanew","독일, 벨라루스","상업영화","자료없음",https://www.imdb.com/title/tt0348536,https://m.media-amazon.com/images/M/MV5BMTkzMDg2NDYzMV5BMl5BanBnXkFtZTcwMTUwNTUyMQ@@._V1_UY268_CR30182268_AL_.jpg,"Drama"
"My Mothers Courage",1995,-8.5,"Michael Verhoeven","독일, 영국, 오스트리아, 아일랜드","상업영화","자료없음",https://www.imdb.com/title/tt0117117,https://m.media-amazon.com/images/M/MV5BMTYzNzI0NTI3Ml5BMl5BanBnXkFtZTcwMDIyMjE0MQ@@._V1_UY268_CR50182268_AL_.jpg,"Drama, War"
"Theresienstadt",1944,-4.5,"Kurt Gerron, Karel Pecený","독일, 체코슬로바키아","상업영화","자료없음",https://www.imdb.com/title/tt0194445,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Short, History"
"Un spécialiste, portrait dun criminel moderne",1999,-21.5,"Eyal Sivan","이스라엘, 프랑스, 독일, 오스트리아, 벨기에","상업영화","20,021달러",https://www.imdb.com/title/tt0189172,https://m.media-amazon.com/images/M/MV5BODg5NjIxMzc1MF5BMl5BanBnXkFtZTYwNjk1OTc4._V1_UX182_CR00182268_AL_.jpg,"Documentary"
"A Rózsa énekei",2003,-14.5,"Andor Szilágyi","헝가리, 이탈리아","상업영화","자료없음",https://www.imdb.com/title/tt0363970,https://m.media-amazon.com/images/M/MV5BMTIzMDQ2NzI4Nl5BMl5BanBnXkFtZTcwMDg4OTMwMg@@._V1_UY268_CR10182268_AL_.jpg,"Drama"
"Purple Triangles",1991,-7.5,"Martin Smith","영국","상업영화","자료없음",https://www.imdb.com/title/tt0162577,https://m.media-amazon.com/images/M/MV5BNDVhMjBhNTQtNGJhZC00MGI2LTg4OGEtYTU1MTU5MDgyZjI0L2ltYWdlXkEyXkFqcGdeQXVyMzM3NDQwMzY@._V1_UX182_CR00182268_AL_.jpg,"Short, Documentary"
"Irena Sendler: In the Name of Their Mothers",2011,-19.5,"Mary Skinner","미국","상업영화","자료없음",https://www.imdb.com/title/tt1622549,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/180x268/film-173410679._CB471812855_.png,"Documentary, Biography, War"
"A Holocaust szemei",2000,-16.5,"János Szász","미국, 헝가리","상업영화","자료없음",https://www.imdb.com/title/tt0262468,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, History"
"Black Fox: The True Story of Adolf Hitler",1962,-4.5,"Louis Clyde Stoumen","미국","독립영화","자료없음",https://www.imdb.com/title/tt0055801,https://m.media-amazon.com/images/M/MV5BMDYxMGU4OGEtZTRlNS00MWZmLTk2MmEtYTdiNzkyNjg0NTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTM3NzQ5NzQ@._V1_UY268_CR430182268_AL_.jpg,"Documentary, Biography, War"
"David Cole Interviews Dr. Franciszek Piper",1992,-11.5,"David Abravanel Stein","미국","독립영화","자료없음",https://www.imdb.com/title/tt3248020,https://m.media-amazon.com/images/M/MV5BY2Q2Zjc0MmUtOWVkMC00NzVkLTkwMzgtYmRhZmZkNmVhZjFkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTUxMTM5MTc@._V1_UY268_CR1110182268_AL_.jpg,"Documentary, History"
"David",1979,-3.5,"Peter Lilienthal","서독","상업영화","자료없음",https://www.imdb.com/title/tt0079028,https://m.media-amazon.com/images/M/MV5BMzUyYzNkN2UtYzhlNi00ZWI0LWE1MGQtOTM1MjFhOTk3MTk2XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"Glass House",2006,-22.5,"Brad Marlowe","미국","상업영화","자료없음",https://www.imdb.com/title/tt0881919,https://m.media-amazon.com/images/M/MV5BNTM4MDU5NDcwM15BMl5BanBnXkFtZTgwNzc0MTA2MDE@._V1_UY268_CR110182268_AL_.jpg,"Documentary, History, War"
"Lustig",2007,-10.5,"John Francis Black II","미국","상업영화","자료없음",https://www.imdb.com/title/tt1200066,https://m.media-amazon.com/images/M/MV5BNDY3NTYyNjMxOF5BMl5BanBnXkFtZTcwMjg0MzQ2MQ@@._V1_UY268_CR90182268_AL_.jpg,"Short"
"Nedodrzaný slub",2009,-13.5,"Jirí Chlumský","슬로바키아, 체코, 미국","상업영화","자료없음",https://www.imdb.com/title/tt1369830,https://m.media-amazon.com/images/M/MV5BMTUyMTQ2NDIwNl5BMl5BanBnXkFtZTgwNDY0OTg1NzE@._V1_UY268_CR90182268_AL_.jpg,"Biography, Drama, Family"
"Prisoner of Paradise",2002,-16.5,"Malcolm Clarke, Stuart Sender","미국, 캐나다, 독일, 영국","상업영화","자료없음",https://www.imdb.com/title/tt0316013,https://m.media-amazon.com/images/M/MV5BMTU0NTIyNzUxMV5BMl5BanBnXkFtZTYwODA1NTk5._V1_UY268_CR50182268_AL_.jpg,"Documentary, Biography"
"Daleká cesta",1950,-3.5,"Alfréd Radok","체코슬로바키아","상업영화","자료없음",https://www.imdb.com/title/tt0168626,https://m.media-amazon.com/images/M/MV5BZDY4OTEzYWMtNWNhYS00NGMxLTgyNDctYTkyMTMzMWVmYzRkXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_UY268_CR20182268_AL_.jpg,"Drama, Thriller, War"
"Transport z ráje",1963,-5.5,"Zbynek Brynych","체코슬로바키아","상업영화","자료없음",https://www.imdb.com/title/tt0056609,https://m.media-amazon.com/images/M/MV5BZjFlMjcyNzktNDViZi00NDkzLWI1MzYtMmU1NjVmYmI0NzE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_UY268_CR30182268_AL_.jpg,"Drama, War"
"Forced March",1989,-9.5,"Rick King","헝가리, 미국","독립영화","자료없음",https://www.imdb.com/title/tt0097377,https://m.media-amazon.com/images/M/MV5BMTgyNjA5NjYwMl5BMl5BanBnXkFtZTcwNTk4MDM1OA@@._V1_UX182_CR00182268_AL_.jpg,"Drama, History, War"
"Esthers Diary",2010,-12.5,"Mariusz Kotowski","미국","독립영화","자료없음",https://www.imdb.com/title/tt1496767,https://m.media-amazon.com/images/M/MV5BMTMyOTkzMjQ0NF5BMl5BanBnXkFtZTcwNjAzNDM4Mg@@._V1_UY268_CR130182268_AL_.jpg,"Crime, Drama, History"
"Blood in the Face",1991,-8.5,"Anne Bohlen, Kevin Rafferty","미국","독립영화","자료없음",https://www.imdb.com/title/tt0101479,https://m.media-amazon.com/images/M/MV5BMTg0MzUxMjA3NF5BMl5BanBnXkFtZTgwNDIzMjAxMTE@._V1_UX182_CR00182268_AL_.jpg,"Documentary"
"Absent",2015,-19.5,"Matthew Mishory","미국, 루마니아, 스위스","상업영화","자료없음",https://www.imdb.com/title/tt3344050,https://m.media-amazon.com/images/M/MV5BMTgyMTYyMzIxMV5BMl5BanBnXkFtZTgwODc5MTAxNzE@._V1_UX182_CR00182268_AL_.jpg,"Documentary, History"
"Novembermond",1985,-7.5,"Alexandra von Grote","서독, 프랑스","상업영화","자료없음",https://www.imdb.com/title/tt0089707,https://m.media-amazon.com/images/M/MV5BMTgzNDIzODI1OF5BMl5BanBnXkFtZTcwNjAyMTIyMQ@@._V1_UY268_CR30182268_AL_.jpg,"Drama, Romance, War"
"Imaginary Witness: Hollywood and the Holocaust",2004,-11.5,"Daniel Anker","미국","상업영화","21,507달러",https://www.imdb.com/title/tt0379158,https://m.media-amazon.com/images/M/MV5BMTMyMTMwOTEzMl5BMl5BanBnXkFtZTcwNjUzNTkyMg@@._V1_UY268_CR30182268_AL_.jpg,"Documentary, History"
"Three Days In Auschwitz",2015,-20.5,"Philippe Mora","미국, 호주, 독일, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt2096668,https://m.media-amazon.com/images/M/MV5BM2Y1YzAxNGEtMGViMS00ODA5LThhMTAtY2I5ZGU0OGNkZWVmXkEyXkFqcGdeQXVyMTg1MDEyMjk@._V1_UY268_CR60182268_AL_.jpg,"Documentary, History"
"Killing Kasztner",2008,-18.5,"Gaylen Ross","미국","상업영화","112,313달러",https://www.imdb.com/title/tt1038913,https://m.media-amazon.com/images/M/MV5BMTczNDkwNDM4Nl5BMl5BanBnXkFtZTcwMTMyMTQ4Mg@@._V1_UX182_CR00182268_AL_.jpg,"Documentary"
"Shanghai Ghetto",2002,-17.5,"Dana Janklowicz-Mann, Amir Mann","미국","상업영화","711,598달러",https://www.imdb.com/title/tt0318068,https://m.media-amazon.com/images/M/MV5BMjEwMjIxNzc2Ml5BMl5BanBnXkFtZTcwNjEzNjcyMQ@@._V1_UY268_CR40182268_AL_.jpg,"Documentary"
"Crvena zemlja",1975,-6.5,"Branimir Tori Jankovic","유고슬라비아","상업영화","자료없음",https://www.imdb.com/title/tt0071371,https://m.media-amazon.com/images/M/MV5BMjI4Mzk5OTE3M15BMl5BanBnXkFtZTgwMzYyODk1MDE@._V1_UY268_CR90182268_AL_.jpg,"Drama, Romance, War"
"The Lost Children of Berlin",1997,-13.5,"Elizabeth McIntyre","미국","상업영화","자료없음",https://www.imdb.com/title/tt0277806,https://m.media-amazon.com/images/M/MV5BMTI5MTcyMTY4Nl5BMl5BanBnXkFtZTcwNTQ2NjIyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Documentary, History, War"
"Sud narodov",1947,-3.5,"Roman Karmen, Elizaveta Svilova","소련","상업영화","자료없음",https://www.imdb.com/title/tt0244109,https://m.media-amazon.com/images/M/MV5BYzg2NzI5YjQtNmJmYi00NmM1LWI3OWUtNmMyYTMyNjBjNjQyXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UY268_CR20182268_AL_.jpg,"Documentary, War"
"Dotkniecie aniola",2015,-21.5,"Marek Tomasz Pawlowski","독일, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt4500584,https://m.media-amazon.com/images/M/MV5BMDkxYzY1M2YtZWU3NS00NzhlLWE1ZjQtM2U1NjA3MjllOTNmXkEyXkFqcGdeQXVyMjY3NTQ0Mzk@._V1_UY268_CR30182268_AL_.jpg,"Documentary"
"Die Befreiung von Auschwitz",1986,-5.5,"Irmgard von zur Mühlen","서독","상업영화","자료없음",https://www.imdb.com/title/tt0089483,https://m.media-amazon.com/images/M/MV5BZTlmNTFjMTAtMTRlZS00YzJjLTlkNzctMTVkYmQ4N2Q2YTY5XkEyXkFqcGdeQXVyMjI3MDczMjI@._V1_UY268_CR30182268_AL_.jpg,"Documentary, War"
"Gods House",2012,-12.5,"Rachel Goslins","미국","상업영화","자료없음",https://www.imdb.com/title/tt1620754,https://m.media-amazon.com/images/M/MV5BYjg4MTVjM2UtN2MwNS00NTExLTg0MDMtMDBlMmQwMzkyM2EzXkEyXkFqcGdeQXVyMTAwNjkyNjU@._V1_UX182_CR00182268_AL_.jpg,"Documentary, Family, History"
"Steal a Pencil for Me",2007,-11.5,"Michèle Ohayon","미국","상업영화","자료없음",https://www.imdb.com/title/tt1045889,https://m.media-amazon.com/images/M/MV5BMTYzNDkxODEwMF5BMl5BanBnXkFtZTcwMDcxMjU1MQ@@._V1_UY268_CR00182268_AL_.jpg,"Documentary, Romance"
"Little Castle",2012,-13.5,"Daniel Froidevaux","캐나다, 독일","상업영화","자료없음",https://www.imdb.com/title/tt2244975,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/180x268/film-173410679._CB471812855_.png,"Documentary, Short, Biography"
"4 Faces",1999,-22.5,"Ted Post","미국","상업영화","자료없음",https://www.imdb.com/title/tt0208167,https://m.media-amazon.com/images/M/MV5BYzU3MWM2MTYtOGJkNC00ZDk0LWE4NjItN2EzNTU0NWRjNWI1XkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_UY268_CR00182268_AL_.jpg,"Drama"
"Wunder",2009,-14.5,"Rubén Arnaiz","스페인","상업영화","자료없음",https://www.imdb.com/title/tt1560763,https://m.media-amazon.com/images/M/MV5BMjA0OTUwMTkwMV5BMl5BanBnXkFtZTcwMDQyMDYyMw@@._V1_UY268_CR30182268_AL_.jpg,"Short, Drama, History"
"Wielki tydzien",1995,-9.5,"Andrzej Wajda","폴란드, 독일, 프랑스","상업영화","자료없음",https://www.imdb.com/title/tt0114934,https://m.media-amazon.com/images/M/MV5BMTI3MDQxMDQyOV5BMl5BanBnXkFtZTYwMjU4Mjg5._V1_UY268_CR1050182268_AL_.jpg,"Drama, War"
"Un monde presque paisible",2002,-18.5,"Michel Deville","프랑스","상업영화","105,917달러",https://www.imdb.com/title/tt0318780,https://m.media-amazon.com/images/M/MV5BOGYyN2FmMmItYTE1OS00YzNiLWJlZTMtMDJiMzNhMzI5OWQ5XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_UY268_CR90182268_AL_.jpg,"Comedy, Drama, Romance"
"Pizza in Auschwitz",2008,-19.5,"Moshe Zimerman","이스라엘","상업영화","자료없음",https://www.imdb.com/title/tt1596750,https://m.media-amazon.com/images/M/MV5BNjA1NzhmZGMtZDZkZi00MWZjLWE2ODgtZTFhNTk0YjQ0MDNiXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_UY268_CR90182268_AL_.jpg,"Documentary"
"Against the Tide",2009,-15.5,"Richard Trank","미국","상업영화","자료없음",https://www.imdb.com/title/tt1727479,https://m.media-amazon.com/images/M/MV5BMjE1OTM3MDQ5M15BMl5BanBnXkFtZTgwNDkwNTA2MDE@._V1_UY268_CR90182268_AL_.jpg,"Documentary"
"Der gelbe Stern",1981,-6.5,"Dieter Hildebrandt","서독, 리히텐슈타인","상업영화","자료없음",https://www.imdb.com/title/tt0080780,https://m.media-amazon.com/images/M/MV5BMTU3ODg4MDc4OF5BMl5BanBnXkFtZTcwMjgzNDQzMQ@@._V1_UY268_CR20182268_AL_.jpg,"Documentary, Drama, History"
"Romeo, Julie a tma",1960,-5.5,"Jirí Weiss","체코슬로바키아","상업영화","자료없음",https://www.imdb.com/title/tt0054250,https://m.media-amazon.com/images/M/MV5BMTYwMjg2Mzc5NF5BMl5BanBnXkFtZTcwODI4NDAyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama, Romance, War"
"One Survivor Remembers",1995,-10.5,"Kary Antholis","미국","상업영화","자료없음",https://www.imdb.com/title/tt0114044,https://m.media-amazon.com/images/M/MV5BMTU2ODQwMTA4OV5BMl5BanBnXkFtZTcwNDYxMTQyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Documentary, Short, History"
"Calatoria lui Gruber",2008,-20.5,"Radu Gabrea","헝가리, 루마니아","상업영화","자료없음",https://www.imdb.com/title/tt1235415,https://m.media-amazon.com/images/M/MV5BODA2NWQ2YTUtNzllZC00YjhkLWE5ZGYtMTU3MDU3N2VhOWMyXkEyXkFqcGdeQXVyMTM3OTE2Mzg@._V1_UY268_CR10182268_AL_.jpg,"Drama"
"Hranjenik",1970,-6.5,"Vatroslav Mimica","유고슬라비아","상업영화","자료없음",https://www.imdb.com/title/tt0065861,https://m.media-amazon.com/images/M/MV5BYTFjMDQ3MjAtNzc0Yy00NGRhLWE5OTQtMTZlNGVlMTVjMDE1XkEyXkFqcGdeQXVyMTYzNTE3NDA@._V1_UY268_CR20182268_AL_.jpg,"Drama, War"
"Simon Konianski",2009,-16.5,"Micha Wald","프랑스, 벨기에, 캐나다","상업영화","자료없음",https://www.imdb.com/title/tt1479367,https://m.media-amazon.com/images/M/MV5BMjA1Nzk5MzM1Ml5BMl5BanBnXkFtZTgwODQwMDMwMjE@._V1_UY268_CR1470182268_AL_.jpg,"Comedy"
"Zwischen gestern und morgen",1947,-4.5,"Harald Braun","독일","상업영화","자료없음",https://www.imdb.com/title/tt0040016,https://m.media-amazon.com/images/M/MV5BMWZiMTMzZGItODdjYi00OGNmLTk3NjMtNTcwM2RmNGU4Y2ZhXkEyXkFqcGdeQXVyNjE4OTU1NDE@._V1_UY268_CR40182268_AL_.jpg,"Drama, Romance, War"
"Sie heißt jetzt Lotte!",2014,-12.5,"Annekathrin Wetzel","독일","상업영화","자료없음",https://www.imdb.com/title/tt3344344,https://m.media-amazon.com/images/M/MV5BOGFmYzdhMmEtZjE3MC00YmM3LWJiNDUtOGU0Yzk4NjRlZmFlXkEyXkFqcGdeQXVyNjU0NDY2OTE@._V1_UY268_CR30182268_AL_.jpg,"Short, Drama, War"
"Iz ada v ad",1996,-12.5,"Dmitriy Astrakhan","벨라루스, 독일, 러시아","상업영화","자료없음",https://www.imdb.com/title/tt0116368,https://m.media-amazon.com/images/M/MV5BZjExY2Y5MGQtMGE3Ny00YjE2LWFhMGUtNGE4ODQ1Nzg3YmRhXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_UY268_CR30182268_AL_.jpg,"Drama, War"
"Wohin und zurück - Teil 3: Welcome in Vienna",1986,-6.5,"Axel Corti","오스트리아, 서독, 스위스","상업영화","자료없음",https://www.imdb.com/title/tt0090336,https://m.media-amazon.com/images/M/MV5BYmMzOGIzNjctMzQzZi00MTBiLTkwZTYtNTg4YzBlNWI4ZWM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR30182268_AL_.jpg,"Drama"
"The Klara Wizel Story",2009,-17.5,"Danny Naten","미국","상업영화","자료없음",https://www.imdb.com/title/tt1464786,https://m.media-amazon.com/images/M/MV5BMTg5MjUwMzAwOF5BMl5BanBnXkFtZTcwMjYwMTM3Mg@@._V1_UY268_CR60182268_AL_.jpg,"Documentary"
"Jehovahs Witnesses Stand Firm Against Nazi Assault",1996,-13.5,"자료없음","미국","상업영화","자료없음",https://www.imdb.com/title/tt0163020,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, History"
"Eva, Ruda, Léo et moi",2015,-22.5,"Jo Légaré, Jean-Nicolas Orhon","캐나다, 오스트리아, 체코, 이탈리아, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt4906312,https://m.media-amazon.com/images/M/MV5BMDFjY2QxZjMtOGIwOS00MGJjLThmOWUtZjJmNGM5YmU3Yzg3XkEyXkFqcGdeQXVyMjE4MzI0NTg@._V1_UX182_CR00182268_AL_.jpg,"Documentary, History"
"The Most Beautiful Woman",2016,-17.5,"Maya Sarfaty","이스라엘","상업영화","자료없음",https://www.imdb.com/title/tt5992562,https://m.media-amazon.com/images/M/MV5BZTcwNjZkODMtMWFkNy00YzYyLTgyMWYtYjMyOTY3MWE3YjU5L2ltYWdlXkEyXkFqcGdeQXVyNDc5ODg1NjI@._V1_UY268_CR40182268_AL_.jpg,"Documentary"
"Jeszcze tylko ten las",1991,-9.5,"Jan Lomnicki","폴란드","상업영화","자료없음",https://www.imdb.com/title/tt0102153,https://m.media-amazon.com/images/M/MV5BMTY3MjQxMzgyOF5BMl5BanBnXkFtZTcwNTE1NzIzMQ@@._V1_UY268_CR30182268_AL_.jpg,"Drama, War"
"Mendel",1997,-14.5,"Alexander Røsler","노르웨이","상업영화","자료없음",https://www.imdb.com/title/tt0119658,https://m.media-amazon.com/images/M/MV5BMTQwOTQ4NjczN15BMl5BanBnXkFtZTcwNTQ2ODUyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Comedy, Drama"
"The Trees Will Remember",2016,-18.5,"Ash Sumpter","슬로바키아","독립영화","자료없음",https://www.imdb.com/title/tt5753678,https://m.media-amazon.com/images/M/MV5BMGQwMjM2NWEtODk2MC00ZTUzLThlNWMtNjQyZDc5YjAxZTQ4XkEyXkFqcGdeQXVyMjYyMzkyMDM@._V1_UY268_CR120182268_AL_.jpg,"Short, Drama, History"
"Dita Saxová",1968,-3.5,"Antonín Moskalyk","체코슬로바키아","상업영화","자료없음",https://www.imdb.com/title/tt0061579,https://m.media-amazon.com/images/M/MV5BNjYzMzc5MzA4Nl5BMl5BanBnXkFtZTgwNTI0MzM1MTE@._V1_UY268_CR30182268_AL_.jpg,"Drama"
"Vielleicht in einem anderen Leben",2011,-20.5,"Elisabeth Scharang","오스트리아, 헝가리, 독일","상업영화","자료없음",https://www.imdb.com/title/tt1456110,https://m.media-amazon.com/images/M/MV5BMTc2NTMwNjQ1M15BMl5BanBnXkFtZTgwODkyMTY5ODE@._V1_UY268_CR20182268_AL_.jpg,"Drama, War"
"Who Shall Live and Who Shall Die?",1981,-7.5,"Laurence Jarvik","미국","상업영화","자료없음",https://www.imdb.com/title/tt0184021,https://m.media-amazon.com/images/M/MV5BMTAyNjU4NzA4ODdeQTJeQWpwZ15BbWU4MDcwMjk5NTAx._V1_UX182_CR00182268_AL_.jpg,"Documentary, History"
"The Final Journey",2010,-13.5,"R.J. Adams","미국","상업영화","자료없음",https://www.imdb.com/title/tt0230212,https://m.media-amazon.com/images/M/MV5BNDY0NDMwNjg5Ml5BMl5BanBnXkFtZTcwOTU0NTc4Mw@@._V1_UY268_CR40182268_AL_.jpg,"Drama"
"Ingelore",2009,-18.5,"Frank Stiefel","미국","상업영화","자료없음",https://www.imdb.com/title/tt1533738,https://m.media-amazon.com/images/M/MV5BZDg4ZGJmMGUtYzJhMi00MWRjLThkM2QtMzMyOGJmMzIwZGU1XkEyXkFqcGdeQXVyMTEyMDgwMjU@._V1_UX182_CR00182268_AL_.jpg,"Documentary, Short, Biography"
"Chororo",2016,-19.5,"Valentin Urziceanu","루마니아","상업영화","자료없음",https://www.imdb.com/title/tt6111150,https://m.media-amazon.com/images/M/MV5BMDI0OTUwYWMtMjllZC00NmUzLWFmODEtMzM2MGYxN2MwYjMxXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UY268_CR50182268_AL_.jpg,"Animation, Short, Comedy"
"In Our Own Hands",2000,-17.5,"Chuck Olin","미국","독립영화","자료없음",https://www.imdb.com/title/tt0181594,https://m.media-amazon.com/images/M/MV5BMjE0MTY2NTg4M15BMl5BanBnXkFtZTcwMzIyMzE2MQ@@._V1_UY268_CR30182268_AL_.jpg,"Documentary, War"
"Misas Fugue",2012,-14.5,"Sean D. Gaston","미국","상업영화","자료없음",https://www.imdb.com/title/tt2478462,https://m.media-amazon.com/images/M/MV5BMTk5OTUyNzQ5NF5BMl5BanBnXkFtZTcwOTE3MzU4OA@@._V1_UX182_CR00182268_AL_.jpg,"Documentary, Biography, War"
